changeset,lon,visible,lat,timestamp,tags,id,version,addr:city,addr:country,addr:full,addr:housenumber,addr:housename,addr:postcode,addr:place,addr:street,email,name,opening_hours,operator,phone,ref,url,website,amenity,atm,bank,bicycle_parking,bicycle_rental,bar,building,building:levels,cafe,car_wash,dentist,drinking_water,fast_food,fountain,fuel,ice_cream,internet_access,landuse,library,office,parking,post_office,restaurant,school,social_facility,source,start_date,university,wikipedia,alcohol,bicycle,boat,books,butcher,clothes,coffee,collector,craft,dry_cleaning,fireplace,gas,hairdresser,hardware,lottery,model,motorcycle,music,musical_instrument,organic,pet,religion,second_hand,security,shoes,shop,ski,swimming_pool,trade,vacant,video,water,wholesale,wine,attraction,guest_house,information,museum,tourism,viewpoint,geometry,osm_type,biergarten,theatre,agrarian,cosmetics,golf,outdoor,trailer,zoo,subtype,index_right,zip
0.0,-71.61034,False,42.271297,1704469358,"{""brand"":""Ted's Montana Grill"",""brand:wikidata"":""Q16953170"",""cuisine"":""american""}",5921302470,2,,,,,,,,,,Ted's Montana Grill,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.61034 42.271297),node,,,,,,,,,,2581.0,01581
0.0,-71.10359,False,42.523186,1734724759,"{""addr:state"":""MA"",""breakfast"":""yes"",""contact:facebook"":""https://www.facebook.com/pages/Christophers-Restaurant/423205837742643"",""cuisine"":""sandwich;lunch;breakfast;pancake"",""lunch"":""yes"",""payment:cash"":""yes"",""payment:credit_cards"":""yes"",""takeaway"":""yes"",""toilets"":""yes"",""website:menu"":""https://www.christophersreading.com/menu.html""}",5921619368,4,Reading,,,580,,01867,,Main Street,,Christopher's Restaurant,Mo-Su 07:00-14:00,,+1 781 9443663,,,https://www.christophersreading.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.10359 42.523186),node,,,,,,,,,,12403.0,01867
0.0,-71.094635,False,42.358906,1742145422,"{""addr:state"":""MA"",""cuisine"":""bubble_tea""}",5921721885,5,Cambridge,,,84,,02139,,Massachusetts Avenue,,TeaDo,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.094635 42.358906),node,,,,,,,,,,12754.0,02139
0.0,-71.31268,False,42.65652,1537618146,,5922338707,1,,,,,,,,,,Cameo Diner,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.31268 42.65652),node,,,,,,,,,,12263.0,01850
0.0,-71.31279,False,42.65676,1537617933,,5922345922,1,,,,,,,,,,Wham's Cafe,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.31279 42.65676),node,,,,,,,,,,12263.0,01850
0.0,-71.31218,False,42.6572,1537618555,"{""addr:state"":""MA""}",5922356542,1,Lowell,,,1,,01850,,Lilley Avenue,,"Vic’s Breakfast, Subs and Bakery",,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.31218 42.6572),node,,,,,,,,,,12263.0,01850
0.0,-71.3024,False,42.664577,1668045433,"{""addr:state"":""MA"",""brand"":""Market Basket"",""brand:wikidata"":""Q2079198"",""wheelchair"":""yes""}",5922365742,4,Lowell,,,1201,,01850,,Bridge Street,,Market Basket,Mo-Sa 07:00-21:00; Su 07:00-19:00,Market Basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,,,POINT (-71.3024 42.664577),node,,,,,,,,,,12263.0,01850
0.0,-71.1028,False,42.52362,1645309797,"{""addr:state"":""MA"",""cuisine"":""italian""}",5923055936,2,Reading,,,601,,01867,,Main Street,info@thezucca.com,Zucca,,,+1 781 6709050,,,https://www.thezucca.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.1028 42.52362),node,,,,,,,,,,12403.0,01867
0.0,-71.10287,False,42.523422,1550710476,"{""addr:state"":""MA"",""cuisine"":""sushi""}",5923055966,2,Reading,,,589,,01867,,Main Street,,Avana Sushi III,,,+1 781 9420069,,,https://www.avanasushireading.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.10287 42.523422),node,,,,,,,,,,12403.0,01867
0.0,-71.10288,False,42.523315,1647051151,"{""addr:state"":""MA"",""addr:unit"":""3135"",""cuisine"":""pizza""}",5923055972,3,Reading,,,583,,01867,,Main Street,,Pizza World,Mo-Sa 10:00-21:00,,+1 781 9447274,,,https://www.pizzaworldtogo.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.10288 42.523315),node,,,,,,,,,,12403.0,01867
0.0,-71.10301,False,42.524902,1554183905,"{""addr:state"":""MA""}",5923300542,2,Reading,,,680,,01867,,Main Street,,Venetian Moon Restaurant,,,+1 781 9443633,,,https://venetianmoon.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.10301 42.524902),node,,,,,,,,,,12403.0,01867
0.0,-71.10301,False,42.52485,1537676613,"{""addr:state"":""MA""}",5923300544,1,Reading,,,676,,01867,,Main Street,,Caffe Nero,,,+1 781 8721414,,,https://caffenero.com/us/stores/reading/,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.10301 42.52485),node,,,,,,,,,,12403.0,01867
0.0,-71.103,False,42.52435,1537676614,"{""addr:state"":""MA"",""cuisine"":""pizza""}",5923300561,1,Reading,,,648,,01867,,Main Street,,Town Pizza,,,+1 781 9447975,,,http://www.pizzatowne.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.103 42.52435),node,,,,,,,,,,12403.0,01867
0.0,-71.103065,False,42.52386,1742487210,"{""addr:state"":""MA"",""cuisine"":""american""}",5923300577,3,Reading,,,614,,01867,,Main Street,,The Charles @ Bunratty Tavern,"Th 17:00-21:00; Fr,Sa 17:00-22:30",,+1-781-779-8246,,,https://www.thecharlesbunrattytavern.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.103065 42.52386),node,,,,,,,,,,12403.0,01867
0.0,-71.102974,False,42.522175,1537676616,"{""addr:state"":""MA""}",5923300616,1,Reading,,,505,,01867,,Main Street,,Professor's Market,,,+1 781 7791794,,,https://www.professorsmarket.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,,,POINT (-71.102974 42.522175),node,,,,,,,,,,12403.0,01867
0.0,-71.513214,False,42.41072,1537902607,,5929708461,1,,,,,,,,,,Honey Pot Hill Orchards Farm Store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,farm,,,,,,,,,,,,,,,POINT (-71.513214 42.41072),node,,,,,,,,,,12129.0,01775
0.0,-71.08701,False,42.526184,1715212301,"{""addr:state"":""MA"",""alt_name"":""Dunkin' Donuts"",""brand"":""Dunkin'"",""brand:wikidata"":""Q847743"",""contact:website"":""https://locations.dunkindonuts.com/en/ma/reading/273-salem-st/302940"",""cuisine"":""donut;coffee_shop"",""drive_through"":""no"",""takeaway"":""yes""}",5932494735,5,Reading,,,273,,01867,,Salem Street,,Dunkin' Donuts,06:00-20:00,,+1 781-944-2340,302940,,https://locations.dunkindonuts.com/en/ma/reading/273-salem-st/302940,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.08701 42.526184),node,,,,,,,,,,12403.0,01867
0.0,-72.4836,False,42.16823,1599202791,"{""addr:state"":""MA""}",5935034824,2,Ludlow,,,433,,,,Center Street,,Big Y Ludlow,Mo-Su 07:00-22:00,Big Y Foods Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,,,POINT (-72.4836 42.16823),node,,,,,,,,,,2500.0,01056
0.0,-69.99458,False,41.787804,1538262147,,5939835174,1,,,,,,,,,,Rock Harbor Grill,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-69.99458 41.787804),node,,,,,,,,,,2591.0,02653
0.0,-69.989555,False,41.789852,1538261894,,5939836485,1,,,,,,,,,,Sunbird,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-69.989555 41.789852),node,,,,,,,,,,2591.0,02653
0.0,-70.00149,False,41.78233,1538263079,,5939843694,1,,,,,,,,,,Beacon Room,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-70.00149 41.78233),node,,,,,,,,,,2591.0,02653
0.0,-71.10909,False,42.322323,1727835283,"{""addr:state"":""MA"",""cuisine"":""ethiopian""}",5939912285,3,Jamaica Plain,,,377,,02130,,Centre Street,,Ethiopian Cafe,Tu-Fr 17:00-22:00; Sa-Su 14:00-22:00,,+1-617-942-7192,,,https://www.grubhub.com/restaurant/ethiopian-cafe-377-centre-st-boston/2234602,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.10909 42.322323),node,,,,,,,,,,12734.0,02130
0.0,-71.10959,False,42.322243,1689537682,"{""addr:state"":""MA"",""contact:facebook"":""https://www.facebook.com/Blue-Nile-Inc-624192894450158/"",""cuisine"":""ethiopian"",""name:en"":""Blue Nile"",""website:menu"":""https://www.clover.com/online-ordering/blue-nile-boston""}",5939912385,2,Jamaica Plain,,,389,,02130,,Centre Street,Bluenileincjp@gmail.com,Blue Nilea,,,+1-617-522-6453,,,https://www.bluenileincjp.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.10959 42.322243),node,,,,,,,,,,12734.0,02130
0.0,-71.106735,False,42.322655,1538268943,"{""cuisine"":""caribbean""}",5939912485,1,,,,,,,,,,Old Havanna,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.106735 42.322655),node,,,,,,,,,,12734.0,02130
0.0,-70.11014,False,42.045765,1538313012,,5940611095,1,,,,,,,,,,Top Mast Café,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-70.11014 42.045765),node,,,,,,,,,,12749.0,02652
0.0,-72.614555,False,42.08077,1699730029,,5955678217,2,,,,,,,,Main Street,,Main Street Grille,,,+1-413-789-2020,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-72.614555 42.08077),node,,,,,,,,,,2688.0,01001
0.0,-72.61528,False,42.08022,1699730029,"{""addr:state"":""MA"",""cuisine"":""chinese"",""diet:vegetarian"":""yes""}",5955684406,7,Agawam,,,382,,01001,,Main Street,,China Star,We-Mo 10:00-21:30,,+1-413-789-7170,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-72.61528 42.08022),node,,,,,,,,,,2688.0,01001
0.0,-71.05992,False,42.351315,1559846897,"{""cuisine"":""chinese"",""opening_hours:signed"":""no""}",5963077387,2,,,,,,,,,,Hot Pot Buffet,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.05992 42.351315),node,,,,,,,,,,12605.0,02111
0.0,-72.61433,False,42.080166,1722036564,"{""addr:state"":""MA"",""alt_name"":""Dunkin' Donuts"",""brand"":""Dunkin'"",""brand:wikidata"":""Q847743"",""contact:website"":""https://locations.dunkindonuts.com/en/ma/agawam/389-main-st/353657"",""cuisine"":""donut;coffee_shop"",""drive_through"":""yes"",""takeaway"":""yes""}",5965122845,9,Agawam,,,389,,01001,,Main Street,,Dunkin',Mo-Su 05:00-20:00,,+1 413-786-4828,353657,,https://locations.dunkindonuts.com/en/ma/agawam/389-main-st/353657,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-72.61433 42.080166),node,,,,,,,,,,2688.0,01001
0.0,-71.04371,False,42.3523,1539195924,,5972920982,1,,,,,,,,,,Sorelle,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.04371 42.3523),node,,,,,,,,,,12825.0,02210
0.0,-70.52577,False,41.665554,1539380323,,5980080084,1,,,,,,,,,,Base Cape Cod Galley,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-70.52577 41.665554),node,,,,,,,,,,2684.0,02542
0.0,-70.60082,False,41.555508,1559403208,"{""addr:state"":""MA"",""outdoor_seating"":""no""}",5991623024,3,Falmouth,,,874,,02540,,Main Street,,DJ's Famous Wings,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-70.60082 41.555508),node,,,,,,,,,,12664.0,02540
0.0,-71.05589,False,42.363426,1697831971,"{""check_date"":""2023-10-20"",""cuisine"":""seafood""}",6003377985,2,,,,,,,,,,Rabia‘s,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.05589 42.363426),node,,,,,,,,,,12606.0,02113
0.0,-71.05049,False,42.362457,1540163343,"{""cuisine"":""seafood;local""}",6003620999,1,,,,,,,,,,Boston Sail Loft,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.05049 42.362457),node,,,,,,,,,,12595.0,02110
0.0,-71.059746,False,42.30113,1686419902,"{""addr:state"":""MA"",""cuisine"":""coffee_shop;sandwich;bakery"",""indoor_seating"":""yes"",""internet_access:fee"":""no"",""outdoor_seating"":""yes""}",6005267193,3,Dorchester,,,1448,,02122,,Dorchester Avenue,dorchesterhomestead@gmail.com,Homestead bakery & cafe,"""Closed during the pandemic""",,+1-617-533-7585,,,https://dorchesterhomestead.com/,cafe,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.059746 42.30113),node,,,,,,,,,,12677.0,02122
0.0,-71.20193,False,42.156338,1717126780,"{""addr:state"":""MA"",""brand"":""Panda Express"",""brand:wikidata"":""Q1358690"",""cuisine"":""chinese"",""fixme:atp"":""no ATP match, check if still exists"",""takeaway"":""yes""}",6005377120,7,Walpole,,,106,,02032,,Boston Providence Highway,,Panda Express,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.20193 42.156338),node,,,,,,,,,,12799.0,02032
0.0,-71.20185,False,42.15643,1717126780,"{""addr:state"":""MA"",""branch"":""Walpole Mall"",""brand"":""Five Guys"",""brand:wikidata"":""Q1131810"",""cuisine"":""burger"",""official_name"":""Five Guys Burgers and Fries"",""takeaway"":""yes""}",6005377121,10,Walpole,,,104,,02032,,Boston Providence Highway,,Five Guys,Mo-Su 11:00-22:00,,+1 508-660-9850,,,https://restaurants.fiveguys.com/104-providence-highway,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.20185 42.15643),node,,,,,,,,,,12799.0,02032
0.0,-71.202255,False,42.15487,1705375058,"{""brand"":""Papa Gino's"",""brand:wikidata"":""Q7132333"",""cuisine"":""pizza""}",6005377134,4,,,,,,,,,,Papa Gino's,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.202255 42.15487),node,,,,,,,,,,12799.0,02032
0.0,-71.19963,False,42.16447,1724366965,"{""addr:state"":""MA"",""brand"":""Chipotle"",""brand:wikidata"":""Q465751"",""cuisine"":""mexican"",""official_name"":""Chipotle Mexican Grill"",""takeaway"":""yes""}",6005390134,5,Norwood,,,1415,,02062,,Boston-Providence Highway,,Chipotle,Mo-Su 10:45-22:00,,+1 781-762-2550,,,https://locations.chipotle.com/ma/norwood/1415-boston-providence-highway,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.19963 42.16447),node,,,,,,,,,,12838.0,02062
0.0,-71.194275,False,42.17301,1716119876,"{""addr:state"":""MA"",""brand"":""Subway"",""brand:wikidata"":""Q244457"",""cuisine"":""sandwich"",""takeaway"":""yes""}",6005390135,5,Norwood,,,36,,02062,,Vanderbilt Avenue,,Subway,Mo-Fr 07:30-21:00; Sa 08:00-20:30; Su 08:30-19:30,,+1 781-269-5474,,,https://restaurants.subway.com/united-states/ma/norwood/36-vanderbilt-ave,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.194275 42.17301),node,,,,,,,,,,12838.0,02062
0.0,-71.19952,False,42.165123,1705375058,"{""brand"":""Bertucci's"",""brand:wikidata"":""Q4895917"",""cuisine"":""pizza;italian""}",6005407254,3,,,,,,,,,,Bertucci's,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.19952 42.165123),node,,,,,,,,,,12838.0,02062
0.0,-71.19396,False,42.17294,1540226722,"{""cuisine"":""greek""}",6005429993,1,,,,,,,,,,The Feisty Greek,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.19396 42.17294),node,,,,,,,,,,12838.0,02062
0.0,-71.19489,False,42.17194,1618095052,"{""cuisine"":""sushi;japanese""}",6005429994,3,,,,1200,,,,Boston-Providence Turnpike,,Yamato,"Mo-Th 11:00-15:00, 16:30-22:00; Fr 11:00-15:00, 16:30-23:00; Sa 11:00-23:00; Su 11:30-22:00",,+1-781-688-8107,,,http://www.yamatohibachima.com/norwood/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.19489 42.17194),node,,,,,,,,,,12838.0,02062
0.0,-71.192726,False,42.177868,1540226722,,6005429997,1,,,,,,,,,,Sabb's Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,,,POINT (-71.192726 42.177868),node,,,,,,,,,,12838.0,02062
0.0,-71.19214,False,42.17799,1735077728,"{""cuisine"":""indian"",""diet:vegetarian"":""yes""}",6005429999,2,,,,,,,,,,1947 Norwood,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.19214 42.17799),node,,,,,,,,,,12838.0,02062
0.0,-71.201324,False,42.193672,1540227435,"{""cuisine"":""pizza""}",6005445799,1,,,,,,,,,,Giorgio's Pizza,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.201324 42.193672),node,,,,,,,,,,12838.0,02062
0.0,-71.200386,False,42.193443,1540227435,"{""cuisine"":""burger;seafood""}",6005445800,1,,,,,,,,,,Lewis' Restaurant,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.200386 42.193443),node,,,,,,,,,,12838.0,02062
0.0,-71.13052,False,42.703358,1540319336,"{""social_facility:for"":""senior""}",6008193579,1,,,,,,,,,,North Andover Senior Center,,,,,,,social_facility,,,,,,,,,,,,,,,,,,,,,,,,community_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.13052 42.703358),node,,,,,,,,,community_centre,2298.0,01845
0.0,-72.5957,False,42.618958,1663509343,"{""addr:state"":""MA""}",6012820778,5,Greenfield,,,244,,01301,,Country Club Road,,Terrazza Restaurant at CCG,"Mo-Sa 11:00-21:30, Su 11:00-20:00",,+1 413-772-0970,,,https://terrazzagreenfield.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-72.5957 42.618958),node,,,,,,,,,,2885.0,01301
0.0,-71.238945,False,42.363983,1694708320,"{""addr:state"":""MA""}",6014517730,4,Waltham,,,723,,02453,,Moody Street,,Heidi's Restaurant,,,+1 781 891 5827,,,https://www.heidisrestaurantwaltham.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.238945 42.363983),node,,,,,,,,,,2589.0,02453
0.0,-70.51765,False,41.5878,1699392312,"{""addr:state"":""MA"",""cuisine"":""coffee_shop;breakfast;brunch""}",6015516393,4,Falmouth,,,460,,02536,,Waquoit Highway,,Moonakis Cafe,Mo-Sa 06:30-13:30; Su 06:30-13:00,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-70.51765 41.5878),node,,,,,,,,,,12679.0,02536
0.0,-71.31303,False,42.6411,1670620732,"{""level"":""3"",""takeaway"":""yes""}",6018230285,2,,,,,,,,,,Coffee and Cotton,We-Fr 10:00-20:00; Sa 09:00-20:00; Su 09:00-17:00,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.31303 42.6411),node,,,,,,,,,,12371.0,01852
0.0,-71.10422,False,42.370445,1725501296,"{""addr:state"":""MA"",""cuisine"":""coffee_shop;cake"",""wheelchair"":""yes""}",6020288488,3,Cambridge,,,364,,02139,,Broadway,,Barismo 364,,,+1-617-714-5536,,,https://www.barismo.com/,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.10422 42.370445),node,,,,,,,,,,12754.0,02139
0.0,-71.399605,False,42.325462,1681769589,"{""check_date"":""2023-04-16"",""cuisine"":""mexican"",""takeaway"":""yes""}",6021047866,3,,,,,,,,,,Saxonville Burrito Co.,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.399605 42.325462),node,,,,,,,,,,12477.0,01701
0.0,-71.31012,False,42.645805,1738101032,"{""branch"":""Lowell"",""brand"":""bb.q Chicken"",""brand:wikidata"":""Q87716489"",""cuisine"":""korean;chicken""}",6021127829,3,,,,,,,,,,bb.q Chicken,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.31012 42.645805),node,,,,,,,,,,12371.0,01852
0.0,-71.00033,False,42.201107,1705375058,"{""brand"":""Shaw's"",""brand:wikidata"":""Q578387""}",6039893065,5,,,,,,,,,,Shaw's,,,,,,https://local.shaws.com/ma/braintree/125-pearl-st.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,,,POINT (-71.00033 42.201107),node,,,,,,,,,,12801.0,02184
0.0,-71.06283,False,42.35114,1541631192,,6045081386,1,,,,,,,,,,my thai vegan cafe,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.06283 42.35114),node,,,,,,,,,,12605.0,02111
0.0,-71.04236,False,42.3189,1541685193,"{""cuisine"":""chinese"",""delivery"":""no"",""takeaway"":""yes""}",6046401975,1,,,,,,,,,,Fiskies,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.04236 42.3189),node,,,,,,,,,,2586.0,02125
0.0,-71.06188,False,42.141777,1715212301,"{""addr:state"":""MA"",""alt_name"":""Dunkin' Donuts"",""brand"":""Dunkin'"",""brand:wikidata"":""Q847743"",""contact:website"":""https://locations.dunkindonuts.com/en/ma/avon/600-page-st/301676"",""cuisine"":""donut;coffee_shop"",""drive_through"":""yes"",""takeaway"":""yes""}",6049362899,6,Avon,,,600,,02322,,Page Street,,Dunkin',Mo-Fr 05:00-20:00; Sa 06:00-19:00; Su 06:00-17:00,,+1 508-588-9753,301676,,https://locations.dunkindonuts.com/en/ma/avon/600-page-st/301676,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.06188 42.141777),node,,,,,,,,,,12839.0,02322
0.0,-71.06177,False,42.141743,1567966795,"{""cuisine"":""sandwich""}",6049362900,2,,,,,,,,,,D'Angelo,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.06177 42.141743),node,,,,,,,,,,12839.0,02322
